Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2025-11-21,653.6148681640625,659.0894699034471,645.5020288545189,649.6675301260088,123956200,663.6745300292969,663.5058154296875,661.3594613072382,663.9533866273046,33.401544112765436,-2.593925320066319,0.4934104615044467,-3.0873357815707654,0.009961138168965045,0.010529333898195537,-0.2500842440870331,-0.014907099584680505,1,SPY
2025-11-24,663.2351684570312,664.5542570793402,656.1538823239337,657.2448196444445,80437900,662.4139770507812,663.6971765136718,661.6480316379757,663.9001852813584,45.65014470322064,-2.2521536433827123,-0.05570235947298513,-2.196451283909727,0.014718606876234608,0.010369710876666277,-0.3510780420826066,-0.0006961127348280582,1,SPY
2025-11-25,669.4735107421875,670.6537351639657,659.0200771396823,663.1360016067486,81077100,661.6225341796875,664.0313037109376,662.851951500162,664.3130242043827,48.37523298560606,-1.461072704220669,-0.336776428422522,-1.1242962757981472,0.009405928065710611,0.010913938724676987,0.00794650283013354,0.00819570854692575,1,SPY
2025-11-26,674.09521484375,676.0986363282427,671.1595147067713,672.0620713400136,71879600,661.2555786132813,664.4740856933594,664.5816843222525,665.03763091841,56.150703879416206,-0.45594659615744604,-0.3606104619695068,-0.09533613418793924,0.006903490619724062,0.011203051759600558,-0.11344140330623564,0.01447931432924321,1,SPY
2025-11-28,677.7747192382812,678.0523870500939,674.9084513312986,675.2654787466182,49212000,662.38125,664.9295336914063,666.6113820016415,665.9811189421041,57.83896823830824,0.6302630595373557,-0.1624357576681343,0.7926988172054901,0.0054584342293309,0.009757180230337755,-0.3153551216200424,0.019318115523556223,1,SPY
2025-12-01,674.6803588867188,677.3779800628074,673.1629015749381,673.2323336611282,61201200,663.2084045410156,665.2582104492187,667.8527630608841,666.6255070861497,49.18606214373361,1.227255974734362,0.11550258881236497,1.1117533859219972,-0.004565470301164498,0.009948958118325815,0.2436235064618386,0.014163144910511738,1,SPY
2025-12-02,675.9299926757812,678.2011542749951,673.748057660358,676.316742094939,62953800,664.7813720703125,665.5495959472656,669.0954137708682,667.3147282409371,48.97301294535949,1.78068552993102,0.448539177036096,1.332146352894924,0.0018521864059071191,0.009228165146504645,0.028636693398168767,0.015596729066811976,1,SPY
2025-12-03,678.2706298828125,679.2822075879724,674.105128319461,674.9779023816353,57238500,667.1428100585938,665.9597973632813,670.506985480398,668.1262765107057,50.34673762069716,2.380708969692364,0.8349731355673498,1.5457358341250143,0.003462839691083186,0.00841300039313926,-0.09078562374312593,0.018485849398527154,1,SPY
2025-12-04,678.7665405273438,679.7384687237238,675.7416137771377,679.6690366334618,61970300,669.3009338378906,666.4217712402344,671.7776862568512,668.9144442156418,59.846928060702766,2.863242041209446,1.240626916695769,1.622615124513677,0.000731139787988333,0.008459533546694953,0.08266813421036545,0.018523958579767408,1,SPY
2025-12-05,680.0557861328125,682.7336127271673,678.9549213715281,679.8375623637357,79241000,672.5896789550782,666.9700280761718,673.0512400839223,669.7397288020989,60.76688380980264,3.311511281823414,1.654803789721298,1.6567074921021159,0.001899394752821859,0.005516778626715935,0.2786931804428896,0.019619709290964016,0,SPY
2025-12-08,678.0127563476562,680.9980334759979,675.9696853695019,680.9484564225444,55231500,675.0294677734375,667.4026452636718,673.8145502783428,670.3525456573254,65.04192931547234,3.4620046210173996,2.0162439559805185,1.445760665036881,-0.0030042091058060105,0.005735961122730271,-0.3029933998813745,0.015897616168111917,0,SPY
2025-12-09,677.4276123046875,679.7583392727543,676.9813582671167,677.5367544682442,58310100,676.4487121582031,667.7866638183593,674.3704059747035,670.8766246682411,70.98728902229652,3.493781306462438,2.3117514260769028,1.1820298803855351,-0.000863028073573191,0.004356541091794959,0.055739931017625866,0.014437168348349294,0,SPY
2025-12-10,681.9203491210938,683.3088092137841,675.7117769038598,676.951505843926,85671300,677.6933959960937,668.2109497070312,675.5319356895328,671.6946783314154,72.00076872046046,3.8372573581174265,2.616852612485008,1.2204047456324187,0.00663205445836712,0.00390675023270576,0.4692360328656613,0.020516574025123635,0,SPY
2025-12-11,683.5072021484375,683.5865617528303,676.5647198382891,679.51034738166,86173700,678.6345947265625,668.6219445800781,676.7588997601335,672.5696800956393,88.02414637012512,4.189219664494203,2.931326022886847,1.2578936416073563,0.0023270357445543954,0.003495488073621534,0.005864274266878189,0.022262592020828587,0,SPY
2025-12-12,676.1581420898438,683.2196338188487,673.5893968987631,682.5154459360199,113160300,678.4729370117187,668.8706860351563,676.6664755031659,672.83549209521,73.151480733478,3.8309834079558414,3.111257499900646,0.7197259080551954,-0.010751986278262682,0.004883786315228182,0.31316515363736275,0.010895164352148656,1,SPY
2025-12-15,675.1365966796875,680.1252955149479,673.6687768311533,680.1054404790556,90811000,678.5185607910156,669.0991918945313,676.431109530323,673.0059442866528,64.84423649925319,3.4251652436702216,3.174039048654561,0.2511261950156607,-0.0015108084138407696,0.0046733428205311175,-0.19750124381077105,0.009023183495501685,1,SPY
2025-12-16,673.2918701171875,675.4837328267965,669.4338188610296,673.6488975485244,122030600,678.2547485351563,669.2431994628906,675.9481496206099,673.0271239778035,55.348727454293,2.9210256428063985,3.1234363674849286,-0.20241072467853005,-0.002732375302379353,0.004704665715624839,0.34378654568279177,0.0060496253940962585,1,SPY
2025-12-17,665.8832397460938,674.8489377460819,665.6848710067972,674.3034691132465,110625200,677.0160095214844,669.2884240722656,674.3997019476074,672.4979473680472,39.32983648784326,1.9017545795601336,2.8791000098999695,-0.9773454303398359,-0.011003593983400228,0.005541176270772388,-0.09346344277582841,-0.005087768148525629,1,SPY
2025-12-18,670.9114990234375,675.1464323222394,669.3544527925658,672.0322187932205,108650100,676.2305053710937,669.3550708007813,673.8630553438888,672.380432675854,41.384309140308105,1.4826226680348782,2.5998045415269515,-1.1171818734920733,0.00755126270975226,0.00626371146960542,-0.0178539790210549,0.002325265454094838,1,SPY
2025-12-19,676.9923095703125,677.4896664833268,672.8940327515619,673.0134542661981,103599500,675.9241577148438,669.5820129394531,674.344479071031,672.7220531865546,52.69985359963849,1.6224258844763426,2.40432881011683,-0.7819029256404875,0.009063506223587092,0.007015288883748996,-0.0464850009341915,0.011067048528272672,1,SPY
2025-12-22,681.2098388671875,681.7370055876305,676.9922622536055,680.3245290528953,69556700,676.2438659667969,670.253125,675.4006882704397,673.3507780517866,55.76602362000035,2.0499102186530536,2.333445091824075,-0.2835348731710212,0.006229803850433591,0.007242726054036168,-0.32860004150599187,0.016347128358689123,1,SPY
2025-12-23,684.3233032226562,684.562024812114,680.2548972126992,680.3046207584179,64840000,676.9334350585938,670.7877526855468,676.7733982630883,674.1635576940732,56.50029038174384,2.609840569015091,2.388724187262278,0.22111638175281323,0.004570492347330646,0.007332845766672837,-0.06781086509279477,0.020178589252589862,0,SPY
2025-12-24,686.7305297851562,687.1781631452748,684.164151137988,684.313382495532,39445600,677.414453125,671.386591796875,678.3052646510987,675.0944445156349,58.215674521221395,3.2108201354637913,2.5531433769025806,0.6576767585612107,0.003517674396244841,0.007132228701368938,-0.3916471314003701,0.022854102503321316,0,SPY
2025-12-26,686.660888671875,688.0037280321676,685.6264081645946,686.989161229118,41613300,677.7298217773438,671.9257214355468,679.5907452696797,675.9512181568379,56.98972513376444,3.639527112841847,2.770420124090434,0.8691069887514131,-0.00010140966545213459,0.007112978935254329,0.05495416472306158,0.021929756171332304,0,SPY
2025-12-29,684.2138671875,685.5567672531378,682.4433081832867,683.9055083361335,62559500,678.5353942871094,672.5057653808594,680.3019947954982,676.5632662331832,56.50657516385076,3.738728562315032,2.964081811735354,0.7746467505796781,-0.0035636535074947684,0.006149343327627737,0.5033534951565966,0.017409667558775377,1,SPY
2025-12-30,683.3782958984375,684.9200900521846,682.9505762759469,683.8159723723246,47160700,679.3595642089844,672.9947143554688,680.7752718882581,677.0680832454242,56.21117062753873,3.7071886428338985,3.112703177955063,0.5944854648788356,-0.0012212136133650242,0.00613581477348955,-0.246146468561929,0.015428919903053284,1,SPY
2025-12-31,678.3152465820312,683.726492314561,678.1063955310838,683.5076844111845,74144800,679.8619018554688,673.2453381347656,680.3968064565308,677.1604657148025,46.28135907367022,3.236340741728327,3.137430690709716,0.09891005101861117,-0.0074088529688375315,0.006629783297420338,0.5721734410218677,0.00753055113803236,1,SPY
2026-01-02,679.55859375,683.2390468658663,676.2263268834449,682.0852055985325,89377200,681.2294372558594,673.5210278320312,680.2678506555261,677.3381048285208,45.89796591254946,2.929745827005263,3.0958937179688255,-0.16614789096356253,0.0018329931020035772,0.005183202397063101,0.20544124469956082,0.008964183252604396,1,SPY
2026-01-05,684.0845947265625,685.7855773037328,682.7517121374489,682.910839643419,71927200,682.5467468261719,673.95646484375,680.8550420510702,677.8378448209684,58.74752629302971,3.0171972301018286,3.0801544203954263,-0.0629571902935977,0.0066602071082446646,0.005084789573667124,-0.19523994933831001,0.015027869619383516,1,SPY
2026-01-06,688.1529541015625,688.6602678554459,684.1442890432024,684.2934596862484,69273800,683.6628112792969,674.3947180175782,681.977797751146,678.6019269899014,63.45954311017311,3.3758707612446415,3.1392976885652697,0.23657307267937178,0.005947158299371091,0.004680331015248048,-0.03689007774527575,0.020400865719155448,1,SPY
2026-01-07,685.9347534179688,690.2916046822218,685.6761181181482,688.5309418430683,75588300,684.135302734375,674.6797094726562,682.5865601614264,679.1450993179063,62.97315070552204,3.441460843520076,3.1997303195562314,0.24173052396384476,-0.003223412281198157,0.004605782877584622,0.09115278792270676,0.01668205488810348,1,SPY
2026-01-08,685.8651123046875,686.9692300361542,683.8557710289468,685.1787573638412,64019200,684.2894836425781,674.8048217773437,683.0909527988512,679.6428780576679,74.13962185685655,3.448074741183291,3.2493992038816435,0.19867553730164733,-0.00010152731427326422,0.004402113253239025,-0.15305411022605353,0.016390354915088556,1,SPY
